Selected,loan_amnt,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,open_acc,revol_bal,total_acc,application_type,default,term_m,int_rate_num,dti_clean,revol_util_clean,fico_mid,log_annual_inc,F_default,I_default,P_1,P_0,risk_band
0,1500,53.15,D,D2,9 years,RENT,36000,Source Verified,moving,CA,3,4523,4,Individual,0,36,16.55,9.5,100,682,10.491274217,0,0,0.2028712402,0.7971287598,Medium
0,19650,497.49,D,D5,10+ years,MORTGAGE,141000,Source Verified,medical,OR,14,10249,58,Individual,0,60,17.86,4.31,62.1,662,11.856515169,0,0,0.3331003375,0.6668996625,High
0,20950,574.7,E,E5,8 years,RENT,42000,Source Verified,debt_consolidation,VA,8,25979,23,Individual,1,60,21.67,37.99,62.3,692,10.645424897,1,1,0.6268785561,0.3731214439,High
0,20000,616.82,A,A4,9 years,MORTGAGE,71000,Verified,credit_card,CA,19,61152,43,Individual,0,36,6.92,26.5,62.7,697,11.170435156,0,0,0.0595150899,0.9404849101,Low
0,24000,754.07,B,B1,7 years,MORTGAGE,217000,Source Verified,credit_card,MI,10,11284,19,Individual,0,36,8.18,8.35,41.3,707,12.287652633,0,0,0.0654419114,0.9345580886,Low
0,16000,533.65,C,C1,10+ years,RENT,80000,Source Verified,debt_consolidation,HI,13,19177,26,Individual,0,36,12.29,26.56,64.6,692,11.289781914,0,0,0.2086604599,0.7913395401,Medium
0,20000,517.06,E,E2,< 1 year,MORTGAGE,113000,Source Verified,credit_card,FL,12,13646,31,Individual,0,60,18.84,14.46,43.5,687,11.635143098,0,0,0.3791720065,0.6208279935,High
0,24000,737.55,A,A3,8 years,MORTGAGE,157000,Source Verified,credit_card,OH,16,34515,34,Individual,0,36,6.68,16.71,50.2,737,11.964001084,0,0,0.0400081791,0.9599918209,Low
0,8000,263.93,B,B5,4 years,RENT,94200,Source Verified,credit_card,CA,21,11871,32,Individual,0,36,11.53,6.26,36.4,677,11.453175461,0,0,0.15986567,0.84013433,Medium
0,20000,496.95,D,D3,10+ years,MORTGAGE,80000,Source Verified,debt_consolidation,NJ,13,3939,32,Individual,0,60,16.99,33.17,44.8,702,11.289781914,0,0,0.4141706942,0.5858293058,High
0,9000,277.57,A,A4,2 years,MORTGAGE,93000,Verified,credit_card,TX,2,8935,7,Individual,0,36,6.92,10.4,94.1,717,11.440354772,0,0,0.0338588173,0.9661411827,Low
0,23000,752.89,B,B4,3 years,MORTGAGE,70000,Source Verified,debt_consolidation,WA,7,8135,19,Individual,0,36,10.99,12.36,55.3,672,11.156250521,0,0,0.1155332921,0.8844667079,Low
0,12000,260.85,B,B4,10+ years,MORTGAGE,60000,Not Verified,credit_card,NY,10,6302,41,Individual,0,60,10.99,18.02,61.8,662,11.002099841,0,0,0.2155927069,0.7844072931,Medium
0,6225,212.73,C,C4,10+ years,RENT,40000,Not Verified,car,MD,4,1670,19,Individual,0,36,13.99,15.51,80,672,10.596634733,0,0,0.1784516015,0.8215483985,Medium
0,25000,785.49,B,B1,7 years,MORTGAGE,235000,Verified,credit_card,CA,22,50657,41,Individual,0,36,8.18,14.04,58,717,12.367340793,0,0,0.0671956464,0.9328043536,Low
0,18000,391.28,B,B4,10+ years,MORTGAGE,109500,Not Verified,debt_consolidation,MA,12,6529,19,Individual,0,60,10.99,15.4,32.6,697,11.603679828,0,0,0.1962451815,0.8037548185,Medium
0,20000,659.81,B,B5,4 years,RENT,186000,Verified,debt_consolidation,NY,7,9127,10,Individual,0,36,11.53,8.68,83.7,702,12.133501953,0,0,0.1246392031,0.8753607969,Medium
0,12000,375.43,A,A5,10+ years,MORTGAGE,65000,Verified,debt_consolidation,NY,31,26695,47,Individual,0,36,7.89,32.87,32.7,722,11.082142549,0,0,0.0857146936,0.9142853064,Low
0,8000,263.93,B,B5,7 years,MORTGAGE,34000,Source Verified,debt_consolidation,GA,8,6528,20,Individual,0,36,11.53,25.84,38.6,662,10.434115804,0,0,0.1507580742,0.8492419258,Medium
0,14400,464.58,B,B3,5 years,MORTGAGE,35000,Not Verified,home_improvement,TX,17,24670,30,Individual,0,36,9.99,23.13,32.9,712,10.46310334,0,0,0.1094191486,0.8905808514,Low
0,28000,876,A,A5,10+ years,MORTGAGE,189000,Source Verified,home_improvement,FL,22,18372,35,Individual,0,36,7.89,10.71,18.4,682,12.149502294,0,0,0.0747043125,0.9252956875,Low
0,13150,472.58,D,D4,9 years,RENT,72307.8,Not Verified,debt_consolidation,CA,7,6144,26,Individual,1,36,17.57,23.12,50.8,667,11.188687286,1,0,0.3066064747,0.6933935253,High
0,10500,329.91,B,B1,8 years,RENT,53000,Not Verified,credit_card,NY,5,7968,12,Individual,0,36,8.18,5.07,45,697,10.878047193,0,0,0.0823994123,0.9176005877,Low
0,16075,554.5,C,C5,10+ years,MORTGAGE,50000,Verified,debt_consolidation,MI,22,9395,36,Individual,0,36,14.65,27.24,38.2,667,10.819778284,0,0,0.2770154073,0.7229845927,Medium
0,12000,314.74,E,E3,10+ years,RENT,54300,Verified,debt_consolidation,SC,10,2728,22,Individual,1,60,19.52,24.42,60.6,672,10.902279506,1,1,0.5679834663,0.4320165337,High
0,4200,137.49,B,B4,4 years,RENT,39000,Not Verified,debt_consolidation,AZ,10,5374,25,Individual,0,36,10.99,18.74,63.5,677,10.571316925,0,0,0.1419141503,0.8580858497,Medium
0,28000,708.89,D,D5,9 years,MORTGAGE,105000,Verified,debt_consolidation,CA,16,39223,26,Individual,0,60,17.86,29.29,53.4,707,11.561715629,0,0,0.4169435725,0.5830564275,High
0,12575,375.02,G,G1,7 years,MORTGAGE,76000,Verified,debt_consolidation,MS,9,3844,26,Individual,0,60,25.8,13.69,48,682,11.238488619,0,0,0.4371208285,0.5628791715,High
0,35000,986.47,F,F1,1 year,OWN,150000,Source Verified,debt_consolidation,TN,19,28895,35,Individual,0,60,22.99,19.26,23.5,732,11.918390573,0,0,0.4550601966,0.5449398034,High
0,30000,765.89,E,E1,10+ years,MORTGAGE,121000,Verified,credit_card,TN,16,40180,41,Individual,0,60,18.25,11.81,70.2,677,11.703545825,0,0,0.3340682295,0.6659317705,High
0,24000,820.15,C,C4,1 year,MORTGAGE,148000,Verified,debt_consolidation,DE,23,44423,45,Individual,0,36,13.99,16.02,53.7,682,11.904967553,0,0,0.1876755546,0.8123244454,Medium
0,16000,536.72,C,C2,10+ years,MORTGAGE,105000,Source Verified,home_improvement,FL,11,7261,15,Individual,0,36,12.69,11.26,58.6,707,11.561715629,0,0,0.1351536497,0.8648463503,Medium
0,7000,234.82,C,C2,1 year,MORTGAGE,72000,Source Verified,home_improvement,IN,18,15058,34,Individual,1,36,12.69,26.43,39.9,707,11.184421398,1,0,0.1695051283,0.8304948717,Medium
0,28000,789.18,F,F1,5 years,MORTGAGE,350000,Verified,small_business,OH,11,25696,16,Individual,0,60,22.99,3.27,35.1,717,12.765688433,0,0,0.3807068045,0.6192931955,High
0,13200,446.87,C,C3,4 years,MORTGAGE,45000,Source Verified,other,MD,6,3363,15,Individual,0,36,13.33,30.48,35.4,712,10.714417769,0,0,0.156661964,0.843338036,Medium
0,7200,237.53,B,B5,3 years,OWN,30000,Verified,debt_consolidation,AZ,17,11244,30,Individual,0,36,11.53,27.24,92.9,682,10.308952661,0,0,0.1732136677,0.8267863323,Medium
0,12000,375.43,A,A5,10+ years,RENT,50259,Not Verified,debt_consolidation,PA,16,12368,29,Individual,0,36,7.89,11.53,62.8,662,10.824944914,0,0,0.0874205961,0.9125794039,Low
0,12000,375.43,A,A5,10+ years,MORTGAGE,100000,Not Verified,credit_card,FL,23,19388,52,Individual,0,36,7.89,26.22,41.6,687,11.512925465,0,0,0.069159229,0.930840771,Low
0,15925,411.71,E,E2,5 years,MORTGAGE,34000,Not Verified,debt_consolidation,CA,13,25047,22,Individual,1,60,18.84,33.09,55.3,697,10.434115804,1,0,0.450634693,0.549365307,High
0,24000,740.18,A,A4,5 years,RENT,95000,Source Verified,major_purchase,IL,6,12206,16,Individual,0,36,6.92,1.55,17.9,792,11.461632171,0,0,0.0359185713,0.9640814287,Low
0,10000,344.95,C,C5,3 years,MORTGAGE,48000,Source Verified,debt_consolidation,CA,9,15508,15,Individual,0,36,14.65,11.03,81.2,677,10.77895629,0,0,0.1630466945,0.8369533055,Medium
0,18600,613.62,B,B5,7 years,MORTGAGE,95000,Not Verified,credit_card,CA,19,26707,39,Individual,0,36,11.53,21.58,51.6,687,11.461632171,0,0,0.1228073736,0.8771926264,Medium
0,20000,654.68,B,B4,1 year,MORTGAGE,78500,Source Verified,debt_consolidation,MN,15,45574,36,Individual,0,36,10.99,34.9,92.8,677,11.270853904,0,0,0.1434096775,0.8565903225,Medium
0,9250,332.42,D,D4,3 years,RENT,36816,Not Verified,credit_card,MD,11,42480,24,Individual,0,36,17.57,33.34,88.1,677,10.513687812,0,0,0.3013942921,0.6986057079,High
0,12000,364.69,A,A1,10+ years,MORTGAGE,80000,Source Verified,debt_consolidation,NH,20,29793,37,Individual,0,36,5.93,27.27,46.7,727,11.289781914,0,0,0.0487931803,0.9512068197,Low
0,25725,747.55,F,F3,9 years,RENT,68000,Verified,debt_consolidation,FL,17,40184,33,Individual,1,60,24.5,27.27,77.9,672,11.127262984,1,1,0.6486740904,0.3513259096,High
0,24000,550.14,C,C3,9 years,MORTGAGE,250000,Source Verified,debt_consolidation,NJ,8,39077,16,Individual,1,60,13.33,9.82,85.5,712,12.429216197,1,0,0.1932475437,0.8067524563,Medium
0,9000,286.92,B,B2,5 years,RENT,45000,Verified,credit_card,VA,9,9448,18,Individual,0,36,9.17,20.43,100,682,10.714417769,0,0,0.1320409382,0.8679590618,Medium
0,20000,670.9,C,C2,6 years,RENT,48000,Source Verified,debt_consolidation,FL,11,17348,21,Individual,0,36,12.69,17.7,53.7,702,10.77895629,0,0,0.1947662437,0.8052337563,Medium
0,10000,217.38,B,B4,7 years,MORTGAGE,75000,Not Verified,credit_card,MA,16,22866,28,Individual,1,60,10.99,28.69,84.7,672,11.225243393,1,0,0.2603504638,0.7396495362,Medium
0,11125,358.93,B,B3,10+ years,RENT,52000,Not Verified,credit_card,CA,9,17124,18,Individual,1,36,9.99,22.85,69,677,10.858998998,1,0,0.1401953879,0.8598046121,Medium
0,5600,180.67,B,B3,10+ years,RENT,32000,Source Verified,credit_card,PA,7,3554,51,Individual,0,36,9.99,17.89,19,662,10.373491182,0,0,0.1314513756,0.8685486244,Medium
0,8000,250.29,A,A5,2 years,MORTGAGE,58000,Not Verified,credit_card,WI,9,13125,30,Individual,0,36,7.89,19.5,37.3,707,10.96819829,0,0,0.0465263213,0.9534736787,Low
0,25000,615.29,D,D2,10+ years,MORTGAGE,65000,Verified,credit_card,OK,26,23583,33,Individual,1,60,16.55,38.4,50.7,672,11.082142549,1,1,0.5282779368,0.4717220632,High
0,19250,657.83,C,C4,10+ years,MORTGAGE,70000,Not Verified,debt_consolidation,TX,11,22235,28,Individual,0,36,13.99,28.42,71.3,707,11.156250521,0,0,0.1606609474,0.8393390526,Medium
0,11750,397.78,C,C3,10+ years,RENT,32000,Not Verified,credit_card,CA,7,13123,12,Individual,0,36,13.33,16.69,50.5,697,10.373491182,0,0,0.1844625668,0.8155374332,Medium
0,15000,500.3,C,C1,8 years,MORTGAGE,120000,Source Verified,debt_consolidation,GA,18,6961,30,Individual,0,36,12.29,10.94,35.5,702,11.695247022,0,0,0.1392304375,0.8607695625,Medium
0,7625,249.6,B,B4,3 years,RENT,38000,Not Verified,debt_consolidation,MN,8,13912,14,Individual,0,36,10.99,28.77,49.5,717,10.545341439,0,0,0.1393748054,0.8606251946,Medium
0,8000,263.93,B,B5,< 1 year,RENT,47500,Source Verified,debt_consolidation,DC,8,8334,24,Individual,0,36,11.53,11.04,95.8,662,10.76848499,0,0,0.1476329861,0.8523670139,Medium
0,20000,667.06,C,C1,4 years,RENT,71000,Source Verified,credit_card,NY,14,8719,32,Individual,0,36,12.29,30.61,61.4,677,11.170435156,0,0,0.2479100675,0.7520899325,Medium
0,6850,234.09,C,C4,5 years,RENT,74000,Not Verified,credit_card,CA,11,9575,18,Individual,0,36,13.99,14.39,61.4,682,11.211820372,0,0,0.199943494,0.800056506,Medium
0,15000,524.48,D,D1,7 years,MORTGAGE,71500,Source Verified,debt_consolidation,MD,9,5448,30,Individual,0,36,15.61,11.75,41.9,672,11.177452729,0,0,0.1765283293,0.8234716707,Medium
0,35000,1154.66,B,B5,< 1 year,MORTGAGE,200000,Source Verified,debt_consolidation,CA,17,157658,30,Individual,0,36,11.53,22.74,59.9,692,12.206072646,0,0,0.0975242074,0.9024757926,Low
0,6400,200.23,A,A5,4 years,RENT,75000,Not Verified,credit_card,MA,15,9242,19,Individual,0,36,7.89,5.18,83.3,662,11.225243393,0,0,0.0763532408,0.9236467592,Low
0,8725,322.13,E,E3,9 years,RENT,39000,Source Verified,credit_card,OR,12,8705,20,Individual,1,36,19.52,37.88,50,697,10.571316925,1,0,0.4019787812,0.5980212188,High
0,6000,206.97,C,C5,< 1 year,RENT,46000,Source Verified,debt_consolidation,NV,7,3073,19,Individual,1,36,14.65,33.26,87.8,672,10.736396675,1,0,0.2782583803,0.7217416197,Medium
0,15000,544.17,E,E1,2 years,RENT,71265,Verified,other,AR,11,6082,17,Individual,0,36,18.25,18.81,39.8,672,11.174160602,0,0,0.3084485122,0.6915514878,High
0,25000,573.06,C,C3,< 1 year,RENT,125000,Source Verified,debt_consolidation,GA,22,26185,29,Individual,0,60,13.33,19.27,36.3,712,11.736069016,0,0,0.3591960918,0.6408039082,High
0,28500,964.82,C,C3,10+ years,MORTGAGE,105000,Source Verified,debt_consolidation,NY,20,66000,42,Individual,0,36,13.33,33.55,78.8,702,11.561715629,0,0,0.181483625,0.818516375,Medium
0,19500,479.92,D,D2,10+ years,MORTGAGE,68000,Source Verified,debt_consolidation,LA,14,15380,26,Individual,0,60,16.55,37.43,75,667,11.127262984,0,0,0.4713648896,0.5286351104,High
0,16000,502.72,B,B1,5 years,RENT,50000,Not Verified,credit_card,SD,6,10461,19,Individual,0,36,8.18,17.59,39.6,677,10.819778284,0,0,0.1122624354,0.8877375646,Low
0,10000,253.18,D,D5,10+ years,MORTGAGE,50000,Not Verified,debt_consolidation,FL,9,25952,22,Individual,1,60,17.86,16.18,55.1,687,10.819778284,1,0,0.3591504706,0.6408495294,High
0,17550,594.13,C,C3,5 years,RENT,40000,Source Verified,debt_consolidation,TX,11,13884,12,Individual,0,36,13.33,24.36,44.5,717,10.596634733,0,0,0.2258317118,0.7741682882,Medium
0,35000,1196.05,C,C4,10+ years,MORTGAGE,82000,Verified,debt_consolidation,MN,10,31969,29,Individual,0,36,13.99,25.45,81.1,687,11.314474526,0,0,0.1960627549,0.8039372451,Medium
0,4000,125.68,B,B1,4 years,RENT,40000,Source Verified,debt_consolidation,NJ,6,3006,17,Individual,0,36,8.18,9.98,39.6,702,10.596634733,0,0,0.0891240442,0.9108759558,Low
0,11000,379.44,C,C5,4 years,RENT,42000,Not Verified,debt_consolidation,WA,11,17743,51,Individual,0,36,14.65,35.71,33.2,697,10.645424897,0,0,0.2297240922,0.7702759078,Medium
0,21000,488.53,C,C4,10+ years,MORTGAGE,50000,Source Verified,debt_consolidation,GA,11,26171,21,Individual,1,60,13.99,25.54,79.8,687,10.819778284,1,0,0.3167160431,0.6832839569,High
0,7200,235.69,B,B4,5 years,RENT,43000,Verified,credit_card,CA,7,6933,22,Individual,0,36,10.99,37.37,78.8,677,10.668955395,0,0,0.1969000915,0.8030999085,Medium
0,20000,670.9,C,C2,10+ years,MORTGAGE,99000,Source Verified,debt_consolidation,IL,19,18560,46,Individual,0,36,12.69,36.03,78.3,672,11.502875129,0,0,0.2113447377,0.7886552623,Medium
0,13000,282.59,B,B4,10+ years,OWN,110000,Source Verified,debt_consolidation,OH,10,21179,31,Individual,0,60,10.99,16.84,63.6,742,11.608235645,0,0,0.1701210471,0.8298789529,Medium
0,25000,782.15,A,A5,8 years,MORTGAGE,100000,Source Verified,debt_consolidation,CA,11,22835,27,Individual,0,36,7.89,11.11,51.5,707,11.512925465,0,0,0.0499275819,0.9500724181,Low
0,18000,366.53,B,B1,9 years,MORTGAGE,95000,Source Verified,debt_consolidation,GA,10,29109,24,Individual,0,60,8.18,7.79,32.3,757,11.461632171,0,0,0.0949148157,0.9050851843,Low
0,25000,559.79,C,C1,10+ years,MORTGAGE,163283,Source Verified,debt_consolidation,TX,11,4596,20,Individual,0,60,12.29,11.19,41,737,12.003240171,0,0,0.1824442676,0.8175557324,Medium
0,18350,464.58,D,D5,10+ years,RENT,46000,Source Verified,debt_consolidation,MA,12,11888,34,Individual,1,60,17.86,19.6,51.2,662,10.736396675,1,1,0.5171775957,0.4828224043,High
0,30000,894.67,G,G1,1 year,MORTGAGE,83000,Verified,moving,FL,10,1953,38,Individual,0,60,25.8,19.77,63,702,11.326595887,0,0,0.4199591438,0.5800408562,High
0,30000,803.02,E,E4,3 years,OWN,63952,Verified,major_purchase,TX,16,20614,27,Individual,1,60,20.49,35.02,35.5,692,11.065888081,1,1,0.6083756406,0.3916243594,High
0,15000,500.3,C,C1,10+ years,OWN,72500,Source Verified,credit_card,FL,13,17781,14,Individual,1,36,12.29,22.47,46.7,697,11.191341841,1,0,0.1861482023,0.8138517977,Medium
0,22600,604.95,E,E4,10+ years,MORTGAGE,60000,Source Verified,debt_consolidation,NV,11,23250,15,Individual,0,60,20.49,38.8,72,662,11.002099841,0,1,0.5771842679,0.4228157321,High
0,5600,183.32,B,B4,10+ years,MORTGAGE,53000,Source Verified,credit_card,NY,10,4474,28,Individual,0,36,10.99,10.98,69.9,662,10.878047193,0,0,0.1081804283,0.8918195717,Low
0,10000,236.07,C,C5,4 years,OWN,40000,Not Verified,credit_card,HI,12,12864,15,Individual,1,60,14.65,26.46,17.3,722,10.596634733,1,0,0.3737788925,0.6262211075,High
0,4625,158.05,C,C4,6 years,MORTGAGE,40000,Not Verified,debt_consolidation,FL,10,8794,20,Individual,0,36,13.99,29.31,62.4,707,10.596634733,0,0,0.1603470022,0.8396529978,Medium
0,30000,754.81,D,D4,10+ years,MORTGAGE,107000,Verified,debt_consolidation,TX,27,37150,52,Individual,0,60,17.57,25.36,70.5,667,11.580584113,0,0,0.4524571628,0.5475428372,High
0,7000,219,A,A5,< 1 year,MORTGAGE,30000,Not Verified,debt_consolidation,AZ,12,12250,16,Individual,1,36,7.89,24.97,24.4,722,10.308952661,1,0,0.060008051,0.939991949,Low
0,18000,565.56,B,B1,2 years,MORTGAGE,75000,Source Verified,debt_consolidation,TX,18,23464,39,Individual,0,36,8.18,39.38,40,692,11.225243393,0,0,0.1196051689,0.8803948311,Low
0,3600,120.77,C,C2,7 years,MORTGAGE,70000,Not Verified,home_improvement,SC,12,13472,20,Individual,0,36,12.69,15.62,69.8,677,11.156250521,0,0,0.1372722246,0.8627277754,Medium
0,16000,541.65,C,C3,5 years,MORTGAGE,100000,Not Verified,home_improvement,IL,9,9402,32,Individual,0,36,13.33,15.09,85.5,667,11.512925465,0,0,0.149615334,0.850384666,Medium
0,28000,708.89,D,D5,1 year,RENT,90000,Source Verified,debt_consolidation,MA,6,17196,28,Individual,0,60,17.86,16.11,71.4,692,11.407564949,0,0,0.405892013,0.594107987,High
0,15000,483.94,B,B3,10+ years,OWN,78500,Source Verified,debt_consolidation,TX,8,13537,60,Individual,1,36,9.99,23.51,68,682,11.270853904,1,0,0.0993691841,0.9006308159,Low
0,24000,750.86,A,A5,2 years,MORTGAGE,142500,Source Verified,debt_consolidation,WA,41,37021,69,Individual,0,36,7.89,16.26,15.9,702,11.867097279,0,0,0.0774132706,0.9225867294,Low
0,10000,335.45,C,C2,3 years,RENT,45000,Verified,other,CA,7,2919,23,Individual,0,36,12.69,14.05,24.1,722,10.714417769,0,0,0.1429447882,0.8570552118,Medium
0,14400,291.23,A,A5,8 years,RENT,101000,Source Verified,debt_consolidation,WI,12,43661,37,Individual,0,60,7.89,11.59,61.8,687,11.522875796,0,0,0.1303704704,0.8696295296,Medium
0,30000,942.59,B,B1,10+ years,MORTGAGE,110000,Verified,credit_card,NC,16,40256,38,Individual,0,36,8.18,24.27,47.1,707,11.608235645,0,0,0.0859163684,0.9140836316,Low
0,20000,645.25,B,B3,7 years,MORTGAGE,81000,Source Verified,debt_consolidation,NJ,18,46277,31,Individual,1,36,9.99,25.22,94.1,677,11.302204434,1,0,0.1169189383,0.8830810617,Low
0,6000,191.28,B,B2,10+ years,MORTGAGE,55000,Verified,credit_card,AZ,19,14667,37,Individual,0,36,9.17,17.83,33.3,707,10.915088464,0,0,0.0928967707,0.9071032293,Low
0,3500,107.95,A,A4,10+ years,RENT,73000,Not Verified,debt_consolidation,NM,7,4659,22,Individual,0,36,6.92,14.48,31.9,662,11.19821472,0,0,0.0714085346,0.9285914654,Low
0,5500,172.08,A,A5,4 years,RENT,40000,Not Verified,credit_card,KY,6,8830,18,Individual,0,36,7.89,9.21,31.5,692,10.596634733,0,0,0.0623882413,0.9376117587,Low
0,21075,497.51,C,C5,3 years,MORTGAGE,48000,Source Verified,debt_consolidation,PA,10,14594,29,Individual,0,60,14.65,31.64,54.5,697,10.77895629,0,0,0.3432664345,0.6567335655,High
0,16000,419.65,E,E3,5 years,RENT,96000,Verified,debt_consolidation,IL,13,15956,18,Individual,1,60,19.52,16.49,35.6,677,11.47210347,1,1,0.5430503626,0.4569496374,High
0,17800,548.97,A,A4,10+ years,MORTGAGE,136000,Source Verified,debt_consolidation,MN,17,35871,51,Individual,0,36,6.92,13.5,32.8,752,11.820410165,0,0,0.031489221,0.968510779,Low
0,12000,368.78,A,A3,< 1 year,RENT,95000,Not Verified,debt_consolidation,CA,6,17665,11,Individual,1,36,6.68,14.87,29,767,11.461632171,1,0,0.0396176389,0.9603823611,Low
0,5000,153,A,A2,3 years,RENT,80000,Not Verified,debt_consolidation,FL,15,15714,31,Individual,0,36,6.39,12.82,20,742,11.289781914,0,0,0.0456675896,0.9543324104,Low
0,20000,616.82,A,A4,< 1 year,RENT,105000,Verified,credit_card,NC,8,25918,30,Individual,0,36,6.92,15.58,92.6,692,11.561715629,0,0,0.0599858416,0.9400141584,Low
0,14000,461.87,B,B5,1 year,RENT,70000,Not Verified,debt_consolidation,VA,20,13620,25,Individual,0,36,11.53,15.88,41,667,11.156250521,0,0,0.1976370656,0.8023629344,Medium
0,16000,397.56,D,D3,7 years,RENT,57000,Verified,debt_consolidation,CA,16,16593,23,Individual,0,60,16.99,32.46,56.4,672,10.950806547,0,1,0.5652175667,0.4347824333,High
0,10000,308.41,A,A4,5 years,RENT,140000,Source Verified,debt_consolidation,MA,8,4710,23,Individual,0,36,6.92,1.66,25.9,692,11.849397702,0,0,0.054624194,0.945375806,Low
0,20000,659.81,B,B5,10+ years,MORTGAGE,109000,Source Verified,credit_card,NJ,14,20823,26,Individual,0,36,11.53,17.25,66.1,682,11.599103161,0,0,0.1264939226,0.8735060774,Medium
0,13500,452.86,C,C2,2 years,RENT,100000,Not Verified,debt_consolidation,TX,13,10665,24,Individual,0,36,12.69,14.08,36,697,11.512925465,0,0,0.1679673824,0.8320326176,Medium
0,6000,201.27,C,C2,1 year,RENT,34000,Not Verified,credit_card,FL,4,8384,5,Individual,0,36,12.69,12.95,86.4,677,10.434115804,0,0,0.1694621105,0.8305378895,Medium
0,10200,376.58,E,E3,5 years,RENT,30000,Not Verified,debt_consolidation,MO,12,26859,22,Individual,1,36,19.52,39.12,29.2,727,10.308952661,1,0,0.3326714709,0.6673285291,High
0,7000,215.12,A,A3,2 years,RENT,44400,Not Verified,debt_consolidation,CT,19,3625,36,Individual,0,36,6.68,18.73,48.3,697,10.700994748,0,0,0.0726614975,0.9273385025,Low
0,21600,688.59,B,B2,1 year,RENT,95000,Verified,credit_card,CA,5,22634,10,Individual,0,36,9.17,6.37,64.9,702,11.461632171,0,0,0.0957796358,0.9042203642,Low
0,25000,543.44,B,B4,10+ years,MORTGAGE,120000,Source Verified,debt_consolidation,CA,21,25550,39,Individual,0,60,10.99,29.56,35.9,727,11.695247022,0,0,0.2089278483,0.7910721517,Medium
0,7950,302.26,E,E5,6 years,MORTGAGE,26600.95,Source Verified,other,FL,8,12870,10,Individual,0,36,21.67,27.57,84.1,672,10.188702208,0,0,0.3239761791,0.6760238209,High
0,8400,262.8,A,A5,7 years,OWN,67000,Source Verified,medical,OR,16,15000,22,Individual,1,36,7.89,18.5,67.3,692,11.112447898,1,0,0.0774022922,0.9225977078,Low
0,6000,197.95,B,B5,1 year,RENT,27000,Not Verified,debt_consolidation,IL,20,10099,25,Individual,0,36,11.53,23.16,34.2,687,10.203592145,0,0,0.2000536167,0.7999463833,Medium
0,20000,607.81,A,A1,5 years,MORTGAGE,100000,Verified,debt_consolidation,NC,17,30720,52,Individual,0,36,5.93,25.91,30.2,732,11.512925465,0,0,0.0421531259,0.9578468741,Low
